order_id,order_date,customer_id,product_id,store_id,channel,qty,unit_price,discount_pct,shipping_cost,payment_method,order_status
ORD108480,2025-11-08,C23701,P1014,S99,Online,1,3513000,25.0,77000.0,cod,Selesai
ORD103248,2024-09-12,C26588,P1035,S09,Offline,1,2737000,,0.0,Transfer Bank,Selesai
ORD107632,2025-02-02,C23707,P1025,S99,Online,4,4967000,15.0,328000.0,Kartu Kredit,Selesai
ORD109688,2025-06-04,C26648,P1125,S06,offline,1,2474000,0.0,0.0,Transfer Bank,Selesai
ORD107787,30/06/2025,C24611,P1112,S99,Online,2,1616000,0.0,381000.0,Tunai,Dibatalkan
ORD102580,2025-11-05,C21878,P1028,S02,offline,3,Rp 2.175.000,15.0,0.0,Transfer Bank,Selesai
ORD111538,2024-02-26,C20507,P1093,S03,OFFLINE,1,370000,,0.0,Kartu Kredit,Selesai
ORD109097,2024-11-15,C23044,P1074,S09,Offline,1,2886000,10.0,0.0,COD,Selesai
ORD110634,2025-04-19,C25883,P1119,S99,Online,1,849000,20.0,129000.0,Cicilan 0%,Selesai
ORD101370,2024-02-12,C21198,P1165,S99,Online,2,1099000,25.0,132000.0,Cicilan 0%,Selesai
ORD105514,2025-02-26,C23259,P1091,S99,Online,1,656000,5.0,313000.0,e-wallet,Selesai
ORD109266,12/04/2024,C26227,P1114,S99,Online,1,2201000,10.0,43000.0,Cicilan 0%,Selesai
ORD111055,2024-06-02,C21524,P1044,S01,Offline,1,13594000,10.0,0.0,E Wallet,Selesai
ORD105551,2025-12-03,C26253,P1165,S99,Online,2,1110000,15.0,464000.0,Transfer Bank,Selesai
ORD110202,2025-06-26,C20692,P1069,S99,Online,3,2430000,10.0,60000.0,Kartu Kredit,Selesai
ORD105254,2024-11-11,C25831,P1062,S99,ONLINE,2,14092000,20.0,258000.0,cicilan 0%,Selesai
ORD100681,2024-05-06,C25287,P1012,S10,Offline,1,3131000,0.0,0.0,Cash on Delivery,Selesai
ORD111388,15/03/2025,C23712,P1151,S99,Online,2,88000,20.0,106000.0,E-Wallet,Selesai
ORD104775,2024-06-08,C25518,P1134,S10,Offline,1,1862000,0.0,,Transfer Bank,Selesai
ORD105422,2025-04-15,C20559,P1058,S01,Offline,1,2047000,0.0,0.0,Transfer Bank,Selesai
ORD103159,2024-06-24,C22543,P1164,S99,Online,1,308000,15.0,224000.0,Kartu Kredit,Selesai
ORD109593,2025-03-08,C25350,P1078,S99,ONLINE,1,1973000,0.0,145000.0,Transfer Bank,Selesai
ORD102987,2025-11-21,C25985,P1149,S99,Online,1,1046000,35.0,245000.0,Tunai,Selesai
ORD104908,2025-11-02,C26092,P1101,S99,Online,1,944000,30.0,279000.0,Transfer Bank,Selesai
ORD101882,10/08/2025,C20613,P1075,S99,Online,3,5683000,5.0,443000.0,Transfer Bank,Selesai
ORD109939,2024-01-22,C21271,P1161,S10,Offline,1,1293000,0.0,0.0,Kartu Kredit,Selesai
ORD108475,2024-09-03,C26440,P1021,S99,Online,1,6020000,30.0,160000.0,tunai,Selesai
ORD101940,03/11/2025,C21766,P1147,S01,Offline,1,Rp 1.815.000,15.0,0.0,Cicilan 0%,Selesai
ORD103296,2025-10-27,C22005,P1049,S11,OFFLINE,2,5448000,5.0,,E-Wallet,Dibatalkan
ORD103534,2025-07-26,C26440,P1048,S99,online,1,2513000,10.0,237000.0,Cicilan 0%,Retur
ORD110828,2024-10-08,C26472,P1127,S12,Offline,2,1281000,5.0,0.0,KARTU KREDIT,Selesai
ORD103729,2025-01-19,C20309,P1075,S99,Online,1,5634000,20.0,241000.0,Cicilan 0%,Selesai
ORD100490,2025-03-26,C26547,P1168,S99,Online,1,745000,15.0,341000.0,E-Wallet,Selesai
ORD107589,2024-04-27,C24310,P1133,S99,Online,1,945000,5.0,110000.0,Kartu Kredit,Selesai
ORD101181,2025-09-21,C21041,P1149,S07,Offline,2,1125000,0.0,0.0,Tunai,Selesai
ORD101375,2024-11-07,C26566,P1124,S05,Offline,1,894000,10.0,0.0,Kartu Kredit,Selesai
ORD105014,13/12/2025,C21206,P1006,S99,Online,1,3670000,15.0,78000.0,E-Wallet,Selesai
ORD107850,2024-09-07,C24825,P1063,S12,Toko Fisik,1,2972000,5.0,0.0,,Selesai
ORD107558,04/03/2025,C20744,P1010,S08,Offline,1,8218000,5.0,0.0,E-Wallet,Selesai
ORD100626,2025-05-08,C22758,P1156,S99,Online,1,713000,15.0,284000.0,E-Wallet,Selesai
ORD104758,2025-01-01,C22705,P1013,S10,Offline,2,9687000,0.0,0.0,Transfer Bank,Selesai
ORD111109,05/04/2025,C21801,P1110,S99, Online ,1,1387000,10.0,482000.0,Kartu Kredit,Selesai
ORD102112,19/08/2024,C23825,P1069,S99,Online,1,2411000,10.0,,TRANSFER BANK,Selesai
ORD108451,2025-01-04,C20357,P1116,S12,Offline,1,670000,10.0,0.0,E-Wallet,Selesai
ORD110375,2025-09-03,C25693,P1061,S10,Offline,1,8713000,,0.0,Cicilan 0 %,Dibatalkan
ORD106109,2025-04-14,C21275,P1147,S99,Online,1,1743000,5.0,142000.0,Transfer Bank,Selesai
ORD101767,2024-11-17,C23326,P1091,S99,Online,1,705000,15.0,155000.0,E-Wallet,Selesai
ORD108972,2025-05-18,C24298,P1006,S99,Online,2,3898000,25.0,519000.0,Transfer Bank,Selesai
ORD104180,2024-07-25,C26625,P1110,S99,ONLINE,1,1429000,10.0,330000.0,kartu kredit,Selesai
ORD109263,2025-03-26,C23210,P1057,S99,Online,1,Rp 7.729.000,,134000.0,E-Wallet,Dibatalkan
ORD106255,2025-11-21,C20916,P1091,,Online,3,640000,25.0,340000.0,Transfer Bank,Dibatalkan
ORD101462,2024-11-24,C23784,P1107,S02,Toko Fisik,1,1062000,25.0,0.0,Kartu Kredit,Selesai
ORD102887,2024-07-11,C25980,P1138,S99,Online,1,2798000,5.0,134000.0,Cicilan 0 %,Selesai
ORD106627,2024-11-17,C24812,P1035,S99,Online,1,Rp 2.769.000,35.0,133000.0,Transfer Bank,Selesai
ORD100684,2024-08-15,C20473,P1160,S99,Online,1,545000,0.0,190000.0,Transfer Bank,Selesai
ORD104539,09/03/2025,C24624,P1082,S99,Online,1,1835000,10.0,105000.0,Cicilan 0%,Selesai
ORD104514,2025-12-04,C23891,P1142,S04,Offline,1,Rp 2.217.000,30.0,0.0,e-wallet,Selesai
ORD109405,2024-08-04,C22652,P1167,S99, Online ,2,755000,25.0,81000.0,Tunai,Selesai
ORD109623,2025-06-21,C23493,P1152,S09,Offline,1,173000,10.0,0.0,E-Wallet,Selesai
ORD101366,2025-11-06,C24637,P1061,,Offline,1,8070000,,0.0,Transfer Bank,Selesai
ORD103916,20/11/2024,C20841,P1114,S99,Online,3,2277000,10.0,503000.0,Kartu Kredit,Selesai
ORD111998,2025-07-14,C25049,P1102,S04,Toko Fisik,1,664000,0.0,0.0,Tunai,Selesai
ORD102639,2024-07-03,C24246,P1165,S99,Online,1,1159000,5.0,142000.0,Kartu Kredit,Selesai
ORD111577,2025-08-24,C20028,P1140,S99,Online,1,1418000,30.0,46000.0,Cicilan 0%,Selesai
ORD105602,01/05/2024,C25429,P1167,,Online,1,848000,10.0,161000.0,Transfer Bank,Selesai
ORD111044,27/02/2024,C26386,P1003,S07,OFFLINE,1,5071000,20.0,0.0,Kartu Kredit,Selesai
ORD105729,2024-06-06,C21661,P1161,S99,Online,1,1384000,20.0,193000.0,Cicilan 0%,Selesai
ORD105730,2024-02-11,C21922,P1051,S05,Offline,1,10608000,15.0,0.0,Kartu Kredit,Selesai
ORD109178,2024-10-20,C26441,P1030,S99,Online,1,3072000,15.0,330000.0,E-Wallet,Selesai
ORD108464,2025-08-16,C25118,P1149,S08,Offline,4,1041000,0.0,0.0,Tunai,Selesai
ORD102300,2024-12-01,C24777,P1053,S12,Offline,3,8900000,20.0,0.0,E-Wallet,Selesai
ORD104787,2025-07-07,C23677,P1140,S99,Online,1,1473000,5.0,277000.0,COD,Selesai
ORD102938,26/11/2024,C23838,P1044,S05,Toko Fisik,1,Rp 12.701.000,20.0,0.0,Transfer Bank,Selesai
ORD105659,2024-08-08,C26092,P1164,S99,Online,1,325000,15.0,320000.0,Transfer Bank,Dibatalkan
ORD110793,2025-01-09,C22181,P1113,S99,Online,2,1131000,0.0,146000.0,Kartu Kredit,Selesai
ORD110594,2024-03-13,C21782,P1098,S05,Offline,1,579000,,0.0,Kartu Kredit,Selesai
ORD111662,02/12/2025,C21789,P1170,S99,Online,1,287000,15.0,341000.0,Cicilan 0%,Selesai
ORD101979,2024-01-06,C25564,P1078,S99,Online,1,1771000,20.0,502000.0,Kartu Kredit,Selesai
ORD105979,2025-06-06,C20340,P1026,S99,Online,2,1118000,20.0,457000.0,transfer bank,Selesai
ORD103803,2024-05-01,C23544,P1118,S08,Offline,1,Rp 839.000,10.0,0.0,E-Wallet,Selesai
ORD104534,2025-03-21,C22167,P1125,S02,Offline,1,2276000,0.0,0.0,Transfer Bank,Selesai
ORD110003,2024-01-26,C23177,P1135,S99,Online,2,2431000,5.0,240000.0,E-Wallet,Retur
ORD106507,2025-03-17,C22691,P1168,S99,Online,2,776000,30.0,508000.0,E-Wallet,Selesai
ORD106872,2025-07-28,C25153,P1054,S99,online,1,2211000,,280000.0,Kartu Kredit,Selesai
ORD107118,2024-07-22,C20912,P1113,S99,Online,2,1101000,,137000.0,Transfer Bank,Selesai
ORD110626,2024-12-10,C23753,P1021,S01,Offline,1,6547000,25.0,0.0,KARTU KREDIT,Selesai
ORD104800,2025-02-28,C21971,P1113,S99,Online,1,1021000,25.0,208000.0,E-Wallet,Selesai
ORD102280,2024-09-09,C24589,P1046,S07,Offline,1,5119000,5.0,0.0,COD,Selesai
ORD106670,2025-12-15,C22778,P1048,S99,Online,1,2588000,15.0,320000.0,Transfer,Selesai
ORD109803,2025-05-24,C22630,P1014,S99,Online,1,3407000,,378000.0,Tunai,Selesai
ORD104469,2025-09-24,C25816,P1117,S99,Online,1,1972000,15.0,231000.0,E-Wallet,Selesai
ORD105133,08/11/2025,C21244,P1067,S09,Offline,1,Rp 5.300.000,15.0,0.0,Kartu Kredit,Selesai
ORD107744,31/03/2024,C22716,P1012,S99,Online,1,2956000,,127000.0,tunai,Selesai
ORD100998,2024-04-04,C25823,P1013,S10,Offline,1,9793000,5.0,,Cicilan 0%,Selesai
ORD104130,2024-12-01,C23937,P1131,S05,Offline,1,Rp 2.256.000,25.0,0.0,Cash,Selesai
ORD105266,09/06/2025,C25927,P1165,S01,Offline,1,1145000,0.0,0.0,Transfer,Selesai
ORD108628,2025-01-22,C21256,P1042,S07,Toko Fisik,1,1014000,0.0,,Transfer Bank,Selesai
ORD101857,2025-04-22,C26613,P1044,S99,Online,2,13067000,25.0,307000.0,e-wallet,Selesai
ORD101784,2025-04-24,C20824,P1118,S99,Online,2,797000,10.0,39000.0,Kartu Kredit,Dibatalkan
ORD103182,2025-06-24,C20786,P1028,S99,Online,1,2143000,5.0,420000.0,E-Wallet,Selesai
ORD110604,2024-05-02,C21764,P1050,S99,Online,1,3433000,5.0,399000.0,Transfer Bank,Selesai
ORD100494,2025-12-30,C22511,P1145,S01,Toko Fisik,2,1806000,20.0,0.0,E-Wallet,Selesai
ORD111594,2025-07-12,C22886,P1088,S04,Offline,2,201000,,0.0,Kartu Kredit,Selesai
ORD109500,2025-06-23,C26277,P1165,S99,Online,1,1044000,15.0,326000.0,Tunai,Selesai
ORD106252,2025-04-25,C23877,P1159,S07,Offline,2,121000,0.0,0.0,Kartu Kredit,Selesai
ORD102860,2024-04-15,C25709,P1118,S99,Online,1,855000,30.0,296000.0,cicilan 0%,Selesai
ORD102038,2024-01-23,C25267,P1161,S04,Offline,1,1360000,15.0,0.0,E-Wallet,Dibatalkan
ORD104041,2025-04-04,C24094,P1064,S99,Online,1,14682000,10.0,153000.0,Transfer Bank,Selesai
ORD109384,2025-02-21,C21565,P1100,S06,Toko Fisik,1,1088000,0.0,0.0,Cash,Selesai
ORD102897,17/07/2024,C20462,P1135,S99,Online,1,2577000,5.0,140000.0,E-Wallet,Selesai
ORD100366,2025-03-04,C23285,P1159,S99,Online,1,131000,10.0,442000.0,cicilan 0%,Dibatalkan
ORD100849,2024-08-28,C22366,P1081,S99,Online,1,4029000,15.0,278000.0,Kartu Kredit,Selesai
ORD107814,2024-04-15,C23882,P1020,S99,Online,1,7879000,10.0,125000.0,Transfer Bank,Selesai
ORD106649,2024-08-14,C20020,P1035,S07,offline,1,Rp 3.020.000,0.0,0.0,E-Wallet,Selesai
ORD108963,2024-01-18,C26791,P1104,S99,Online,1,Rp 752.000,0.0,514000.0,Transfer Bank,Selesai
ORD106459,2024-11-03,C22654,P1070,S10,Offline,1,877000,10.0,0.0,E-Wallet,Selesai
ORD102653,2025-11-04,C25680,P1150,S01,offline,1,394000,15.0,0.0,Kartu Kredit,Selesai
ORD103503,2024-10-31,C22601,P1080,S99,Online,1,6639000,10.0,450000.0,Cicilan 0%,Selesai
ORD111221,2025-04-09,C25685,P1096,S99,Online,2,376000,10.0,77000.0,Kartu Kredit,Selesai
ORD106095,2025-11-16,C23606,P1078,S04,Offline,1,1795000,20.0,0.0,Kartu Kredit,Selesai
ORD101541,2025-08-23,C25600,P1162,S09,Toko Fisik,1,419000,20.0,0.0,Cicilan 0 %,Selesai
ORD109773,2025-09-10,C21007,P1026,S99,Online,4,1151000,0.0,134000.0,Kartu Kredit,Selesai
ORD110846,2025-03-22,C24665,P1006,S99,Online,2,Rp 3.560.000,10.0,384000.0,Cicilan 0%,Selesai
ORD100322,2025-11-06,C20446,P1120,S99,online,1,119000,15.0,169000.0,e-wallet,Selesai
ORD102031,2025-08-20,C24715,P1150,S09,Offline,2,392000,0.0,0.0,,Selesai
ORD107884,2025-12-23,C20434,P1015,S12,Offline,1,6102000,20.0,0.0,Cicilan 0 %,Selesai
ORD111992,2025-02-14,C25754,P1002,S99,Online,2,5702000,30.0,463000.0,Transfer,Selesai
ORD100813,2024-10-12,C26494,P1145,S99,ONLINE,1,1926000,20.0,428000.0,Kartu Kredit,Selesai
ORD102528,2024-02-22,C23116,P1102,S99, Online ,1,626000,25.0,312000.0,Transfer Bank,Selesai
ORD111472,2024-07-24,C20234,P1130,S99,Online,1,2821000,30.0,37000.0,Cicilan 0%,Selesai
ORD107700,2024-09-06,C21051,P1083,S99,Online,1,7841000,20.0,370000.0,TRANSFER BANK,Selesai
ORD111250,2024-06-18,C23077,P1009,S11,Offline,1,9664000,5.0,0.0,Transfer Bank,Selesai
ORD110676,2024-07-24,C20765,P1114,S99,Online,1,2115000,5.0,140000.0,Tunai,Selesai
ORD105274,2025-09-17,C25460,P1120,S99,Online,2,Rp 118.000,20.0,176000.0,Cicilan 0%,Selesai
ORD101079,2024-06-21,C22952,P1065,S05,Offline,1,Rp 3.393.000,0.0,0.0,Cicilan 0 %,Selesai
ORD102226,2025-04-07,C23193,P1109,S99,online,2,Rp 2.231.000,15.0,,Transfer Bank,Selesai
ORD104106,2024-04-05,C25199,P1060,S08,Offline,1,3616000,0.0,0.0,Tunai,Selesai
ORD111172,2025-06-14,C21470,P1086,S99,Online,2,292000,5.0,215000.0,Kartu Kredit,Selesai
ORD103515,2025-12-02,C24617,P1044,S07,offline,2,13267000,15.0,0.0,Credit Card,Selesai
ORD102705,2025-05-26,C23295,P1114,S02,Offline,2,2059000,20.0,0.0,Transfer,Selesai
ORD111894,2025-02-08,C22303,P1010,S99, Online ,1,8089000,20.0,245000.0,E Wallet,Selesai
ORD106386,2024-06-02,C23744,P1147,S10,Offline,1,1790000,0.0,0.0,KARTU KREDIT,Selesai
ORD101164,2024-04-22,C26102,P1015,S99,Online,1,5455000,15.0,148000.0,Cicilan 0%,Selesai
ORD103261,2024-11-03,C26614,P1007,S99,Online,1,10252000,20.0,332000.0,Kartu Kredit,Selesai
ORD107599,2024-12-24,C24133,P1011,S99,Online,2,7623000,35.0,519000.0,E-Wallet,Selesai
ORD106301,2025-04-19,C21462,P1059,S99,Online,1,7309000,20.0,320000.0,Tunai,Selesai
ORD101450,2024-10-17,C21394,P1114,S04,Offline,2,2044000,20.0,0.0,Cicilan 0%,Selesai
ORD106126,2025-09-04,C24506,P1132,S05,Offline,2,1894000,0.0,0.0,Cicilan 0%,Selesai
ORD104229,2025-04-16,C21590,P1132,S04,Toko Fisik,2,1720000,0.0,0.0,E-Wallet,Selesai
ORD103862,2025-03-05,C24593,P1131,S02,Offline,1,2084000,0.0,0.0,COD,Selesai
ORD102936,2025-08-14,C22073,P1149,S99,Online,1,1075000,0.0,335000.0,TRANSFER BANK,Selesai
ORD109881,2025-05-05,C26506,P1109,S99, Online ,3,2252000,5.0,144000.0,E-Wallet,Selesai
ORD103917,2024-01-30,C21832,P1108,S08,OFFLINE,1,162000,0.0,0.0,E-Wallet,Selesai
ORD105487,2024-12-19,C23028,P1032,S99,Online,1,6105000,25.0,412000.0,Transfer Bank,Selesai
ORD107363,2024-02-16,C25215,P1101,S03,Offline,1,1060000,10.0,0.0,COD,Selesai
ORD109965,2025-05-10,C21953,P1017,S99,Online,1,3391000,25.0,211000.0,Transfer Bank,Selesai
ORD101723,2024-02-14,C21992,P1090,S99,Online,1,Rp 195.000,5.0,410000.0,Kartu Kredit,Selesai
ORD109016,2025-08-17,C22511,P1038,S12,Toko Fisik,4,4363000,0.0,0.0,cicilan 0%,Selesai
ORD106703,2024-05-03,C21820,P1101,S12,Offline,1,1034000,5.0,0.0,e-wallet,Selesai
ORD106758,2025-04-05,C24572,P1141,S99,Online,1,327000,20.0,153000.0,cicilan 0%,Selesai
ORD104056,2025-12-18,C22452,P1165,S99,online,1,1143000,45.0,93000.0,Transfer Bank,Selesai
ORD111640,2025-03-25,C24274,P1066,S99,Online,1,4275000,0.0,334000.0,Cicilan 0%,Selesai
ORD102999,2024-11-05,C25640,P1060,S99,Online,1,4031000,20.0,228000.0,E-Wallet,Selesai
ORD107403,2024-08-24,C20147,P1123,S99,Online,2,300000,5.0,,Tunai,Selesai
ORD111031,2025-04-10,C26778,P1022,S04,Offline,1,5452000,0.0,0.0,Transfer Bank,Selesai
ORD101231,2025-10-02,C26453,P1075,S99,Online,4,5625000,20.0,184000.0,Transfer Bank,Selesai
ORD101514,2025-05-29,C20679,P1059,S99,Online,2,Rp 6.978.000,0.0,352000.0,E-Wallet,Selesai
ORD102313,2025-02-26,C21701,P1148,S07,Offline,2,1427000,0.0,0.0,E-Wallet,Selesai
ORD110913,2025-10-18,C23810,P1011,S02,Offline,1,7838000,10.0,0.0,E-Wallet,Selesai
ORD101451,07/07/2025,C24727,P1106,S99,ONLINE,2,771000,10.0,234000.0,Transfer Bank,Dibatalkan
ORD110271,2024-04-14,C22030,P1037,S99,ONLINE,3,Rp 5.557.000,,180000.0,Transfer,Selesai
ORD106688,2024-04-12,C22403,P1137,S01,Offline,1,217000,15.0,0.0,Tunai,Selesai
ORD108960,2024-10-01,C25770,P1061,S99,Online,1,7857000,30.0,79000.0,TRANSFER BANK,Selesai
ORD110433,2025-01-30,C20932,P1165,S03,offline,1,1152000,20.0,0.0,Tunai,Selesai
ORD104321,2024-11-13,C20205,P1147,S99,Online,1,1723000,15.0,398000.0,Transfer Bank,Selesai
ORD108296,2025-09-15,C25388,P1104,S08,Offline,1,720000,0.0,0.0,Cicilan 0%,Selesai
ORD100838,2024-10-30,C25288,P1141,S10,Offline,1,Rp 316.000,0.0,0.0,E-Wallet,Selesai
ORD105646,2025-08-13,C23578,P1088,S99,Online,1,195000,,461000.0,E-Wallet,Selesai
ORD106957,2024-05-11,C22745,P1157,S01,Offline,1,1147000,10.0,0.0,Kartu Kredit,Selesai
ORD103899,2025-08-21,C26141,P1008,S02,Offline,1,4362000,5.0,0.0,Transfer Bank,Selesai
ORD110398,2025-01-13,C22893,P1071,S04,Offline,1,1741000,0.0,0.0,Transfer Bank,Selesai
ORD103567,2024-01-10,C23635,P1073,S99,Online,1,7352000,30.0,507000.0,E-Wallet,Retur
ORD111334,2025-06-03,C26667,P1160,S99,Online,1,Rp 511.000,0.0,499000.0,COD,Selesai
ORD105452,24/10/2025,C26044,P1170,S99, Online ,1,279000,25.0,281000.0,E-Wallet,Selesai
ORD103087,2025-05-02,C24074,P1078,S99,Online,3,1811000,0.0,144000.0,COD,Selesai
ORD108114,2025-12-05,C22873,P1065,S11,Offline,1,3141000,25.0,0.0,Transfer Bank,Dibatalkan
ORD110577,2025-02-06,C20605,P1118,S10,Offline,1,798000,20.0,0.0,Tunai,Selesai
ORD104546,04/11/2025,C26052,P1039,S05,Toko Fisik,1,1272000,35.0,0.0,Transfer Bank,Selesai
ORD104692,2025-01-24,C24054,P1003,S99,Online,2,5594000,25.0,479000.0,E-Wallet,Selesai
ORD101714,2024-11-01,C25610,P1130,S02,Offline,1,2872000,15.0,0.0,E-Wallet,Selesai
ORD106906,23/12/2025,C22505,P1066,S01,Offline,1,4087000,20.0,0.0,Transfer,Selesai
ORD104270,2025-01-16,C22349,P1011,S05,Offline,2,7136000,0.0,0.0,Kartu Kredit,Selesai
ORD100339,2025-07-07,C22436,P1150,S01,Offline,1,399000,0.0,0.0,Kartu Kredit,Selesai
ORD110347,2025-01-19,C24112,P1006,S99,Online,1,3891000,15.0,248000.0,Transfer Bank,Selesai
ORD104086,2024-08-04,C26265,P1069,S99,ONLINE,1,2391000,0.0,131000.0,Kartu Kredit,Selesai
ORD108802,2024-10-26,C25452,P1093,S99,Online,2,384000,5.0,416000.0,Transfer Bank,Selesai
ORD111723,2025-09-18,C25038,P1073,S06,OFFLINE,1,6577000,0.0,0.0,KARTU KREDIT,Selesai
ORD107384,2024-05-17,C26044,P1013,S06,Offline,1,9448000,10.0,0.0,COD,Dibatalkan
ORD100588,2025-07-09,C23976,P1127,S05,Toko Fisik,1,1255000,,0.0,EWallet,Selesai
ORD103365,2025-07-01,C22777,P1035,S11,Offline,2,Rp 2.739.000,5.0,0.0,E-Wallet,Selesai
ORD102670,2025-12-15,C21556,P1123,S06,Toko Fisik,1,318000,20.0,0.0,Tunai,Selesai
ORD105515,2025-01-18,C24167,P1128,S99,Online,1,1701000,0.0,51000.0,Transfer Bank,Dibatalkan
ORD103589,2025-04-20,C20124,P1135,S99,Online,1,2553000,15.0,490000.0,Kartu Kredit,Dibatalkan
ORD100034,2025-03-29,C24594,P1056,S04,Offline,1,6001000,0.0,0.0,Cicilan 0%,Selesai
ORD100028,2024-06-11,C25523,P1054,S04,Offline,1,2246000,10.0,0.0,cicilan 0%,Selesai
ORD102395,2025-01-28,C21399,P1047,S99,Online,1,9252000,15.0,168000.0,Cicilan 0%,Selesai
ORD111407,2024-02-06,C20099,P1029,S02,Offline,1,5376000,15.0,,COD,Selesai
ORD106784,2025-06-28,C20635,P1036,S99, Online ,3,2181000,20.0,145000.0,E-Wallet,Selesai
ORD105506,2024-10-04,C23490,P1112,S99,ONLINE,2,1708000,15.0,474000.0,Cicilan 0%,Selesai
ORD111070,2025-09-19,C24604,P1039,S01,Offline,2,Rp 1.252.000,0.0,0.0,Tunai,Selesai
ORD102170,2025-01-13,C22374,P1116,S07,Offline,1,725000,5.0,0.0,Credit Card,Selesai
ORD109582,2024-05-06,C24998,P1053,S99,ONLINE,1,9741000,0.0,198000.0,Cicilan 0%,Selesai
ORD111889,2024-11-04,C25372,P1029,S01,Offline,1,5611000,10.0,0.0,Transfer Bank,Selesai
ORD100889,2025-03-19,C24918,P1059,S99,Online,1,6948000,,126000.0,Cicilan 0%,Selesai
ORD103878,2024-03-02,C21023,P1168,S01,Offline,3,778000,10.0,0.0,Transfer Bank,Selesai
ORD103322,2025-02-21,C22183,P1162,S99,Online,2,383000,30.0,354000.0,Tunai,Selesai
ORD111498,03/05/2025,C21959,P1005,S99,Online,1,9244000,5.0,487000.0,E-Wallet,Selesai
ORD103514,2024-10-27,C24366,P1105,S10,offline,2,412000,20.0,0.0,Cash,Selesai
ORD111297,2024-11-28,C21397,P1169,S09,Offline,1,431000,10.0,0.0,Transfer Bank,Dibatalkan
ORD110203,06/01/2024,C24610,P1009,S05,offline,1,9176000,5.0,0.0,E-Wallet,Selesai
ORD105673,2025-11-16,C25032,P1132,S99,Online,2,1797000,30.0,216000.0,Credit Card,Dibatalkan
ORD108084,2025-11-13,C24013,P1005,S03,Offline,2,8413000,15.0,0.0,Kartu Kredit,Retur
ORD103733,10/04/2024,C26148,P1039,S99,Online,2,1273000,15.0,360000.0,Kartu Kredit,Selesai
ORD107075,2025-04-01,C24975,P1036,S07,Toko Fisik,1,2331000,10.0,0.0,Transfer Bank,Selesai
ORD111584,2025-08-24,C25612,P1088,S01,Offline,1,185000,15.0,0.0,Cicilan 0%,Selesai
ORD109315,2025-01-20,C22652,P1156,S99,Online,1,686000,25.0,251000.0,Cash,Selesai
ORD104528,2025-10-04,C25964,P1075,S03,Offline,1,5024000,15.0,0.0,Cicilan 0%,Selesai
ORD101654,12/12/2024,C21297,P1126,S03,Offline,1,1207000,10.0,0.0,Kartu Kredit,Selesai
ORD110180,2024-09-20,C26790,P1036,S99,Online,1,2278000,30.0,161000.0,EWallet,Selesai
ORD107571,2025-08-18,C25272,P1067,S07,Offline,1,5868000,5.0,,E-Wallet,Selesai
ORD100223,2024-05-17,C20115,P1132,S99,ONLINE,1,1835000,5.0,391000.0,transfer bank,Selesai
ORD110550,2025-08-17,C25441,P1013,S99,Online,1,9145000,20.0,342000.0,,Selesai
ORD111982,2025-03-24,C25537,P1023,S12,OFFLINE,1,4387000,15.0,0.0,Transfer Bank,Selesai
ORD106669,2024-02-12,C21647,P1069,S09,Offline,1,2409000,20.0,0.0,Cicilan 0%,Selesai
ORD105982,17/11/2025,C21805,P1009,S99,Online,1,9570000,25.0,370000.0,Transfer Bank,Selesai
ORD104239,2025-06-11,C21708,P1153,S05,Offline,1,1353000,0.0,0.0,Cash on Delivery,Retur
ORD105882,2025-12-08,C24946,P1141,S99,Online,1,318000,30.0,298000.0,Tunai,Selesai
ORD101590,2025-12-16,C22579,P1033,S99, Online ,1,4071000,,158000.0,E-Wallet,Selesai
ORD108582,2024-04-20,C23071,P1073,S99, Online ,1,6876000,25.0,516000.0,Transfer Bank,Selesai
ORD103256,2024-03-27,C21079,P1074,S99,Online,1,2892000,25.0,89000.0,Tunai,Selesai
ORD106961,2025-09-28,C24263,P1080,S99,Online,3,6571000,15.0,470000.0,tunai,Selesai
ORD107180,2025-06-01,C26677,P1164,S10,Offline,1,331000,10.0,0.0,Cicilan 0%,Selesai
ORD102181,2024-08-25,C25737,P1115,S99,ONLINE,1,731000,5.0,301000.0,Kartu Kredit,Selesai
ORD107528,2025-05-14,C21298,P1079,S99,Online,1,6183000,25.0,330000.0,Transfer Bank,Selesai
ORD109143,14/08/2024,C25790,P1081,S06,Offline,1,3859000,10.0,0.0,Transfer Bank,Selesai
ORD107393,2024-10-03,C25360,P1048,S99,Online,1,2517000,10.0,504000.0,Transfer Bank,Selesai
ORD106165,2025-03-01,C23465,P1154,S01,Offline,1,137000,15.0,0.0,Kartu Kredit,Selesai
ORD108301,2025-10-13,C26112,P1132,S99,online,1,1700000,25.0,135000.0,TRANSFER BANK,Selesai
ORD107445,2024-04-23,C21750,P1130,S99,Online,1,3075000,15.0,,,Selesai
ORD109244,2024-03-17,C24023,P1134,S99,Online,1,1936000,5.0,470000.0,Kartu Kredit,Selesai
ORD110672,2024-05-16,C24905,P1032,S03,OFFLINE,1,5954000,0.0,0.0,tunai,Selesai
ORD104817,2024-07-30,C20063,P1146,S06,Offline,1,146000,0.0,0.0,Transfer Bank,Selesai
ORD107213,2025-08-17,C23727,P1040,S01,Toko Fisik,1,4466000,0.0,0.0,E Wallet,Selesai
ORD106795,2024-04-18,C22109,P1017,S99,Online,2,3644000,,364000.0,E-Wallet,Selesai
